date,bull,crash,sideways
2018-10-12,1.0,7.073990271875726e-18,1.4027796858727693e-16
2018-10-15,0.9999999991778168,7.764052225024675e-29,8.230080872950278e-10
2018-10-16,1.0,6.094607189601736e-24,7.517949850503602e-22
2018-10-17,1.0,3.9365202475785275e-19,5.39442012921089e-14
2018-10-18,1.0,4.602135169743059e-24,1.486982160589172e-14
2018-10-19,1.0,1.4750062535186393e-20,5.1411124292303455e-15
2018-10-22,1.0,1.2661492403615744e-20,6.460850471329512e-15
2018-10-23,1.0,2.635257299800494e-19,2.5722258766052712e-14
2018-10-24,0.9999999999508873,9.240918353227726e-43,4.834578806294707e-11
2018-10-25,1.0,3.741732712267316e-23,2.332281847214385e-23
2018-10-26,0.999999999998181,1.16364331425088e-27,2.3204542790683254e-12
2018-10-29,1.0,6.415895786594759e-31,3.9306720807558795e-15
2018-10-30,1.0,2.981569598665946e-30,3.0315344247420715e-20
2018-10-31,1.0,3.128230066278236e-26,8.650521744554384e-21
2018-11-01,1.0,4.6887240683019e-25,7.143252555238494e-20
2018-11-02,1.0,6.2502087788088666e-30,7.367011978749884e-19
2018-11-05,1.0,6.618829694697685e-27,5.141130196956184e-22
2018-11-06,1.0,1.3612301107386151e-21,5.55206776559364e-20
2018-11-07,1.0,7.89423755478734e-16,1.36092246612679e-16
2018-11-08,0.99999999690408,3.024900118933514e-09,7.02545633321503e-11
2018-11-09,0.999999711215465,2.661562285186239e-07,2.262756304524699e-08
2018-11-12,0.9999765139739306,4.8103310539397505e-15,2.3486025981933505e-05
2018-11-13,0.9999988134047945,2.934176286208815e-08,1.1572542390450573e-06
2018-11-14,0.9999992917821835,6.33724679510357e-14,7.082176894655713e-07
2018-11-15,0.9999999982737791,1.6337031865588193e-09,9.185928784982126e-11
2018-11-16,0.9999926935591688,6.5647455075314675e-06,7.416960245886111e-07
2018-11-19,0.9998924630871763,1.20951265506471e-10,0.00010753679276831137
2018-11-20,0.9999707168021159,5.990306792604699e-13,2.9283197094438163e-05
2018-11-21,0.9999848793829129,3.262851878644068e-08,1.5087989072296885e-05
2018-11-23,0.9999927022029432,2.4690990451361404e-14,7.297796857407164e-06
2018-11-26,0.9999999999890861,9.274252677363348e-12,9.72755843334833e-13
2018-11-27,0.9999995776434826,5.0049051719126064e-17,4.223568872823548e-07
2018-11-28,1.0,2.7163816907094067e-17,2.5318758788980316e-16
2018-11-29,0.999999999996362,6.739187443956461e-18,4.225121707782539e-12
2018-11-30,1.0,3.636635263855772e-16,4.818872264717575e-15
2018-12-03,1.0,3.9284290466864663e-13,1.0234702355126952e-14
2018-12-04,0.999999999656211,2.5212673504165155e-32,3.4410849496106045e-10
2018-12-06,0.9999999998053681,2.0509282662623224e-13,1.94576429013454e-10
2018-12-07,0.9999999764331736,2.2910865574725745e-33,2.3567197525507054e-08
2018-12-10,1.0,3.667361077622455e-28,4.7734277650001095e-17
2018-12-11,1.0,2.6353055489971806e-27,1.2245063724143588e-16
2018-12-12,1.0,1.5371294786437624e-15,1.713375075253152e-14
2018-12-13,0.9999999972096703,7.062838193043039e-12,2.7837395478094434e-09
2018-12-14,0.9999999064020856,9.383516424324906e-17,9.359832343047218e-08
2018-12-17,0.9999999410320033,2.0249144208345958e-22,5.8967218772670976e-08
2018-12-18,0.9999999999872671,2.3476384284241663e-14,1.2449375526900325e-11
2018-12-19,0.9999999607734943,5.836523663673363e-20,3.922737802559093e-08
2018-12-20,0.9999999999417923,4.713203092322618e-22,5.808006245286531e-11
2018-12-21,0.9999999998417479,4.728805870998805e-24,1.5752912696099256e-10
2018-12-24,0.9999999999708962,1.4419356964787033e-45,2.877305867992221e-11
2018-12-26,1.0,1.0596940538116747e-72,5.150966561164238e-55
2018-12-27,1.0,3.742514421305724e-46,2.7992651469930347e-36
2018-12-28,1.0,4.3644407081442625e-46,1.845944839496525e-34
2018-12-31,1.0,7.955813315952808e-46,2.4632714406442827e-42
2019-01-02,1.0,7.930164959202704e-49,3.1453540799831305e-47
2019-01-03,1.0,3.5421652023147048e-56,4.0717120361272555e-28
2019-01-04,1.0,6.277916025609581e-56,2.547629684786981e-60
2019-01-07,1.0,2.2797453883549938e-48,1.1135608994948496e-43
2019-01-08,1.0,2.98401787652034e-44,7.823414130378715e-39
2019-01-09,1.0,4.0054100645396774e-32,1.8108198823675206e-27
2019-01-10,1.0,3.5266495473683676e-21,1.9279436816478327e-21
2019-01-11,1.0,6.739209828704796e-14,1.6261860044525616e-13
2019-01-14,0.999999999823558,1.164703631052584e-10,5.930353222383162e-11
2019-01-15,0.9999993936437042,6.063561417738591e-07,1.4446531153729193e-13
2019-01-16,0.9996961005280591,0.0003038984682277428,1.0035622849665552e-09
2019-01-17,0.9300223994331772,0.06168386278774735,0.008293737778683277
2019-01-18,0.0007402300956648061,2.7590828179359362e-08,0.9992597423140409
2019-01-22,3.517611487776084e-06,6.807876027564276e-14,0.9999964823880896
2019-01-23,4.740965611413292e-05,0.9921926619427707,0.0077599284016795595
2019-01-24,9.884724122454403e-07,0.9972056105526284,0.0027934009741258053
2019-01-25,7.669607509409925e-07,0.9985110510395004,0.001488182000051008
2019-01-28,2.8692778654746902e-06,0.46131565782376804,0.5386814728991257
2019-01-29,0.00020751158732212527,0.9797100383096684,0.02008245010346355
2019-01-30,0.00016494215036162523,0.9997537332534979,8.132459527179905e-05
2019-01-31,1.658545678086306e-05,0.9998882308048046,9.518373752142962e-05
2019-02-01,1.3536414391265166e-06,0.9988359026040344,0.0011627437540038667
2019-02-04,1.1931459475486048e-06,0.9998007651858527,0.00019804166867734915
2019-02-05,1.205063387225228e-06,0.9651434970442666,0.034855297892651904
2019-02-06,1.384046113948402e-05,0.9626050063022175,0.03738115323746957
2019-02-07,2.0121037055707362e-05,0.044818693483661284,0.9551611854797141
2019-02-08,0.00010373426655329347,0.9773380830223257,0.022558182710640553
2019-02-11,9.73626304091181e-06,0.9803851528161581,0.01960511091989581
2019-02-12,2.1217949533324036e-05,0.9990070554910331,0.0009717265596455625
2019-02-13,6.506633146393244e-07,0.9610853673283039,0.038913982007528575
2019-02-14,2.7177792452279993e-06,0.9903385797912714,0.009658702428904037
2019-02-15,3.3609427517742026e-06,0.9959109445646195,0.004085694491768784
2019-02-19,4.3331898833701445e-07,0.9979855458965322,0.002014020783887567
2019-02-20,6.81356519709771e-08,0.9957601173886792,0.004239814476439975
2019-02-21,2.891243664059991e-07,0.9777223887018917,0.022277322173889436
2019-02-22,2.9931994110102886e-06,0.9339709095610675,0.0660260972387948
2019-02-25,1.7244984178206608e-06,0.9892078246971926,0.010790450803592581
2019-02-26,4.187981090275019e-07,0.9775079599849638,0.022491621216439578
2019-02-27,1.5992729795903345e-06,0.7340810287459966,0.2659173719809117
2019-02-28,1.3738387006813545e-05,0.9494249011872673,0.050561360425856725
2019-03-01,3.1299317127145525e-06,0.9822843176416124,0.017712552427511102
2019-03-04,1.3846262076757624e-06,0.8476863827085429,0.1523122326643607
2019-03-05,6.802532367000951e-06,0.9302245376485089,0.06976865981902151
2019-03-06,7.262643468913605e-06,0.3186281717118876,0.6813645656452816
2019-03-07,9.670341901573345e-05,0.14623177045057498,0.853671526131163
2019-03-08,0.00032123079771262863,0.3023004076859603,0.697378361515505
2019-03-11,1.516818333652941e-06,6.205980091982677e-09,0.9999984769758842
2019-03-12,3.072626359860511e-05,0.981123440823521,0.018845832913530428
2019-03-13,1.3589086524137903e-06,0.9981865229203865,0.0018121181717804325
2019-03-14,2.190295760428388e-07,0.9983393088655431,0.001660472104913619
2019-03-15,2.6291253170585753e-07,0.9994037353874163,0.0005960017007198488
2019-03-18,2.6347324058924424e-08,0.9983102768325242,0.0016896968198793403
2019-03-19,6.990659408600438e-08,0.9965735977097331,0.003426332384410438
2019-03-20,1.229484175743784e-07,0.9852633632292305,0.014736513821929904
2019-03-21,3.799474440650189e-06,0.9437455576685042,0.05625064285714935
2019-03-22,5.5837150084489346e-11,2.2049325948312073e-20,0.9999999999436113
2019-03-25,0.0005067052721179431,0.8407296830438696,0.1587636116837978
2019-03-26,6.74859260324186e-05,0.9981885614855791,0.0017439525892001297
2019-03-27,3.909215458070269e-06,0.9616122572754192,0.03838383350838245
2019-03-28,1.9183031568305237e-05,0.9959610339556588,0.004019783012707858
2019-03-29,7.159720191940932e-07,0.9995487604077503,0.0004505236204487106
